"country","countryCode","date","filterByRating","isVerified","position","product/listPrice","product/price/currency","product/price/value","productAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","variant"
"United States",,"2020-02-15","threeStar","true","44",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","I was initially very satisfied with the purchase.  The machine is great looking and the screen is very nice.  It was the perfect balance of price and capability for my needs.It comes with Windows 10s which can be changed to regular Windows 10 Home if you choose.  I did because I did not want to be limited to only dealing with MS.Everything was flawless for the first two weeks or so.  Then a Windows 10 update came in and it all went downhill very quickly.  I won't bore you with all the specific details but it got to the point where the machine would not even boot.  I want to emphasize that these problems were software NOT hardware related.  The machine itself was great.Long story short, I contacted Acer and they gave me a no hassle return process.  I just sent if back yesterday for them to repair/replace/whatever.  Good thing I do not need it right away.I learned through all the repair efforts that switching from 10s to regular home puts it in the 32 bit version of 10 and when 64 bit updates come in, problems can ensue and it seems to be the case for me.  If it comes back with the 10s version, I will probably wipe the drive and install a fresh 64 bit version of Windows 10 and wait until Gates and company can create some new version of pain to inflict upon us.Bottom line - great machine that is saddled with ill-prepared software from a company that should do better.",,,,,,,,"10 people found this helpful","Worked Great Until Windows updated","https://www.amazon.com/gp/customer-reviews/R4DQXYBK3XKT4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on February 15, 2020","1576","406","Style: R3 3200U"
"United States",,"2023-06-14","threeStar","true","45",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","Overall its ok but like the lag is annoying. I had some files I couldn’t delete I wonder why.",,,,,,,,"","Laggy","https://www.amazon.com/gp/customer-reviews/RX0CC1N61V8PD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on June 14, 2023","1576","406","Style: R3 3200U"
"United States",,"2020-07-01","threeStar","true","46",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","I bought this entry level Acer as an extra to have around and wasn't expecting much for the price.  Everything about this computer is very good EXCEPT for the low volume of the sound.  I'm not talking about quality of sound but the actual volume. I wasn't expecting BOSE quality, but I was expecting the volume to be loud when on 100%; it isn't.  Here's what I did, checked drivers, opened the Realtek to confirm all were set at 100%.  Upon researching other reviews, I noticed similar low volume issues; it appears that this is where Acer skimped. (I have an entry level Toshiba that has horrible quality sound, but it is loud.) I need to Blu-tooth an external speaker just so I don't have to bring my ears to w/in 8"" just to hear.  Of course, it doesn't help that Acer put the speakers on the bottom, yes, the bottom of the unit. It's a shame that Acer did so much right for the price, only to mess up on a incredibly low volume!  Would it have really been that more expensive for them to make the sound louder at 100%?  The answer to my rhetorical question is no, but they did anyway.Overall, I would have given the unit 4 stars, maybe even 5, but the horrible max volume of the speakers rates this unit a 3, at best, unfortunately.My take-away is that I won't buy another Acer without hearing the sound first.",,,,,,,,"","The sound/speakers are incredibly low at 100%","https://www.amazon.com/gp/customer-reviews/R1GES5XH14E7YV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on July 1, 2020","1576","406","Style: R3 3200U"
"United States",,"2023-03-30","threeStar","true","47",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","I have had this laptop for a week, and it has been nothing short of a disappointment. Pages keep not loading and the screen keeps freezing. Sometimes, it lags so long I could take a nap. I bought this to replace a broken laptop and never had any problems with my Wi-Fi. All my other devices still work as expected, it is definitely a laptop issue.",,,,,,,,"One person found this helpful","Disappointed","https://www.amazon.com/gp/customer-reviews/R1CAY8P1PYLEXU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on March 30, 2023","1576","406","Style: R3 3200U"
"United States",,"2020-05-17","threeStar","true","48",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","This laptop has been in use at our house for exactly 60 days, in a stationary location, under fairly light google classroom, google docs, and youtube/netflix workloads.  We immediately upgraded to 16GB ram, and installed Autodesk Inventor on it, which also ran superbly the couple of times it has been used so far.Yesterday, it was non-responsive, with no power lights, and no sign of life whatsoever.  I put a meter on the powersupply which read 19.5 volts (close enough to spec) but laptop was still non-responsive.  I had the 4GB DIMM out and was getting ready to swap it back in and return it under Amazon's extended COVID return window, and the 13 year old to my chagrin said ""don't you think we should disconnect the battery to make sure it has reset?""  Now in my defense, it has been a long time since I've encountered a system that a long hold of the power button wasn't an effective power disconnect, and in skepticism I pulled the powerplug on the battery for her.  That seems to have fixed it.But now, for this review, I'm pretty skeptical about what kind of lifespan I'm going to get out of a laptop that needs a battery disconnect after 60 days in order to boot.  What in the world could explain this?  Preparing to update the BIOS as a precaution, but I don't see this issue listed in any bios release notes.",,,,,,,,"9 people found this helpful","If non-responsive, disconnect battery...","https://www.amazon.com/gp/customer-reviews/R27BJV6CUD59RY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on May 17, 2020","1576","406","Style: R3 3200U"
"United States",,"2023-04-08","threeStar","true","49",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","Seems like an average laptop that is functions as expected but the sound is so low, I hate that. I do like that the keyboard lights up because it helps when typing at night. My only issue is the terribly low sound",,,,,,,,"","Functional but the sound is so low","https://www.amazon.com/gp/customer-reviews/R1H6LSXWBN3JXZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on April 8, 2023","1576","406","Style: R3 3200U"
"United States",,"2021-11-07","threeStar","true","50",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","My laptop with randomly start typing 0000000 or +++++ or some other repeating key, when that key has never been touched. The touch pad switches between underreactive and overreactive, the cursor will start auto selecting everything and you can't get it to ""let go"". I""ve reached out to support on these issues before, and they told me to update drivers, I did, no improvement.Now, just about a month beyond 1 year and the speakers are going out. They always did have issues where sometimes you could not get them loud enough to hear even when maxed out, and other times when at a low volume it was loud. Now it rattles like a broken speaker does.Restarting usually resets it and the issues stop for a bit, but the speaker issue seems permanent.It also doesn't always recognize things in the ports...With all the issues, I have no idea what is software and what is hardware. All I know is that it is a source of frustration.It's one of the most frustrating laptops I've ever used.",,,,,,,,"","Probably Possessed (jk, it just doesn't work right)","https://www.amazon.com/gp/customer-reviews/R1AT0BJS9RSHLR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on November 7, 2021","1576","406","Style: R3 3200U"
"United States",,"2023-11-09","fiveStar","true","51",,"$","299.99","B0BS4BP8FB","5","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=6&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","An inexpensive machine to do simple tasks",,,,,,,,"","It works as I had anticipated. Not fancy","https://www.amazon.com/gp/customer-reviews/R307JAWZNS4OQH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on November 9, 2023","27708","3503","Style: R3 7320U"
"United States",,"2023-10-11","fiveStar","true","52",,"$","299.99","B0BS4BP8FB","5","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=6&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","The laptop was setup and works great. Was a pain to get it out of the Windows S Mode, but I could finally do it after a lot of research and trial and error. If you are a novice with computers, you will need somebody to help you to get the PC out of that Windows S Mode.",,,,,,,,"6 people found this helpful","Great Laptop for the price","https://www.amazon.com/gp/customer-reviews/R1ST6V28GRKIAX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on October 11, 2023","27708","3503","Style: R3 7320U"
"United States",,"2023-09-09","fiveStar","true","53",,"$","299.99","B0BS4BP8FB","5","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=6&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","A while back my pc broke, I typically used it to play tf2 and terraria since those didn’t require much performance wise and also I didn’t much care for other games. When I bought this laptop, it was able to run both games at high graphic settings at 60 fps. So if you’re just looking for something to play some of the less graphically demanding games on, this is actually pretty amazing for that. Beyond just gaming, it actually turns on and starts up super fast, loads everything incredibly fast, doesn’t ever overheat, and is incredibly light and easy to carry elsewhere.I must say that I am really satisfied with this purchase",,,,,,,,"One person found this helpful","Everything I wanted from this laptop, I got.","https://www.amazon.com/gp/customer-reviews/RVF4YPAYU3NTV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on September 9, 2023","27708","3503","Style: R5 7520U / 14"""
"United States",,"2023-11-09","fiveStar","true","54",,"$","299.99","B0BS4BP8FB","5","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=6&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Great laptop for the money.",,,,,,,,"","Great Laptop","https://www.amazon.com/gp/customer-reviews/RIWO71KD33IQP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on November 9, 2023","27708","3503","Style: R3 7320U"
"United States",,"2023-10-31","fiveStar","true","55",,"$","299.99","B0BS4BP8FB","5","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=6&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","I bought this so my daughter could us it for school. It works well",,,,,,,,"","Good computer for the proce","https://www.amazon.com/gp/customer-reviews/R13OHKMB89S56G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on October 31, 2023","27708","3503","Style: R3 7320U"
"United States",,"2023-10-21","fiveStar","true","56",,"$","299.99","B0BS4BP8FB","5","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=6&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","This is a very beautiful laptop. Settings are easy. Works good. The size of the laptop is very comfortable for me. The monitor is bright. The battery lasts all day.",,,,,,,,"","I like it so much","https://www.amazon.com/gp/customer-reviews/R2K77JEA2PB4VJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on October 21, 2023","27708","3503","Style: R5 7520U / 14"""
